"z","dest","src","probability","transition energy (in eV)"
79,8,18,"4.96431E-04","2.22215E+03"
79,8,19,"5.14311E-05","2.23933E+03"
79,9,12,"1.61229E-03","1.67481E+03"
79,9,15,"1.35389E-03","2.11483E+03"
79,9,16,"2.64308E-02","2.11881E+03"
79,9,19,"4.16596E-04","2.15083E+03"
79,10,11,"1.87822E-05","1.11120E+02"
79,10,12,"2.70140E-04","2.10010E+02"
79,10,18,"1.62493E-04","6.68850E+02"
79,10,19,"7.15811E-05","6.86030E+02"
79,11,13,"8.55859E-04","2.82800E+02"
79,11,17,"1.82849E-04","5.21050E+02"
79,11,20,"2.21081E-05","6.24120E+02"
79,11,24,"1.32991E-05","6.27980E+02"
79,12,13,"1.66734E-05","1.83910E+02"
79,12,14,"1.98739E-04","2.02340E+02"
79,12,17,"1.51764E-04","4.22160E+02"
79,12,20,"6.35757E-06","5.25230E+02"
79,12,21,"3.59177E-05","5.26930E+02"
79,12,24,"1.15196E-05","5.29090E+02"
79,13,15,"1.82513E-04","2.56110E+02"
79,13,18,"4.27590E-05","2.74930E+02"
79,13,19,"5.81921E-06","2.92110E+02"
79,14,15,"8.14040E-06","2.37680E+02"
79,14,16,"1.73650E-04","2.41660E+02"
79,14,19,"3.93080E-05","2.73680E+02"
79,15,20,"1.17090E-06","8.52100E+01"
79,15,21,"7.75693E-08","8.69100E+01"
79,16,21,"1.12850E-06","8.29300E+01"
80,1,3,"2.80731E-01","6.88951E+04"
80,1,4,"4.75791E-01","7.08195E+04"
80,1,6,"5.25591E-02","7.98233E+04"
80,1,7,"1.01720E-01","8.02542E+04"
80,1,8,"1.35610E-03","8.07540E+04"
80,1,9,"1.65880E-03","8.07540E+04"
80,1,11,"1.23900E-02","8.26798E+04"
80,1,12,"2.42651E-02","8.27859E+04"
80,1,13,"3.52391E-04","8.29748E+04"
80,1,14,"4.30141E-04","8.29946E+04"
80,1,18,"2.86281E-03","8.32657E+04"
80,1,19,"5.62191E-03","8.32847E+04"
80,1,20,"3.75921E-05","8.33370E+04"
80,1,21,"4.43981E-05","8.33390E+04"
80,2,3,"1.11470E-05","5.72000E+02"
80,2,4,"2.36709E-03","2.53900E+03"
80,2,6,"2.89369E-02","1.15631E+04"
80,2,7,"3.28029E-02","1.19954E+04"
80,2,8,"9.90946E-04","1.24570E+04"
80,2,9,"1.48369E-03","1.25475E+04"
80,2,11,"7.36307E-03","1.41528E+04"
80,2,12,"9.02656E-03","1.42589E+04"
80,2,13,"1.49179E-04","1.44478E+04"
80,2,14,"2.35229E-04","1.44676E+04"
80,2,18,"1.35989E-03","1.47387E+04"
80,2,19,"1.62369E-03","1.47577E+04"
80,2,20,"1.48249E-05","1.48100E+04"
80,2,21,"2.29299E-05","1.48120E+04"
80,3,4,"8.06327E-06","1.96700E+03"
80,3,5,"8.10577E-03","1.06514E+04"
80,3,7,"3.15963E-04","1.13579E+04"
80,3,8,"2.99143E-01","1.18227E+04"
80,3,10,"2.06932E-03","1.34666E+04"
80,3,12,"8.62068E-05","1.36869E+04"
80,3,13,"5.97505E-02","1.38758E+04"
80,3,15,"2.28002E-04","1.41405E+04"
80,3,17,"4.25784E-04","1.41283E+04"
80,3,19,"1.71942E-05","1.41857E+04"
80,3,20,"6.19976E-03","1.42380E+04"
80,3,24,"4.11624E-05","1.42445E+04"
80,4,5,"1.50160E-02","8.72132E+03"
80,4,6,"1.49590E-04","9.01950E+03"
80,4,7,"1.35310E-04","9.45560E+03"
80,4,8,"2.61959E-02","9.89768E+03"
80,4,9,"2.30739E-01","9.98891E+03"
80,4,10,"3.21879E-03","1.14996E+04"
80,4,11,"3.36059E-05","1.16138E+04"
80,4,12,"3.40449E-05","1.17199E+04"
80,4,13,"4.82529E-03","1.19088E+04"
80,4,14,"4.35509E-02","1.19286E+04"
80,4,15,"3.40449E-05","1.21735E+04"
80,4,16,"1.90439E-04","1.21779E+04"
80,4,17,"6.85938E-04","1.21613E+04"
80,4,18,"7.02558E-06","1.21997E+04"
80,4,19,"7.11068E-06","1.22187E+04"
80,4,20,"4.89959E-04","1.22710E+04"
80,4,21,"4.28479E-03","1.22730E+04"
80,4,24,"6.35008E-05","1.22775E+04"
80,5,6,"1.02595E-05","2.62900E+02"
80,5,7,"4.20289E-04","6.99900E+02"
80,5,11,"1.42626E-03","2.86363E+03"
80,5,12,"1.16024E-03","2.96967E+03"
80,5,18,"3.11010E-04","3.44946E+03"
80,5,19,"2.65567E-04","3.46850E+03"
80,6,8,"9.74879E-04","8.79100E+02"
80,6,10,"7.18009E-04","2.48646E+03"
80,6,13,"3.83120E-03","2.89569E+03"
80,6,17,"1.53860E-04","3.14817E+03"
80,6,20,"4.63519E-04","3.25792E+03"
80,6,24,"1.44890E-05","3.26435E+03"
80,7,8,"1.53331E-05","4.42100E+02"
80,7,9,"2.60042E-04","5.36100E+02"
80,7,10,"1.29521E-03","2.04946E+03"
80,7,13,"6.32726E-04","2.45869E+03"
80,7,14,"4.90364E-03","2.47848E+03"
80,7,17,"2.65282E-04","2.71117E+03"
80,7,20,"7.09166E-05","2.82092E+03"
80,7,21,"5.42275E-04","2.82294E+03"
80,7,24,"2.52632E-05","2.82735E+03"
80,8,11,"2.03380E-03","1.72163E+03"
80,8,12,"2.02720E-04","1.82767E+03"
80,8,15,"2.91480E-02","2.28130E+03"
80,8,18,"4.97890E-04","2.30746E+03"
80,8,19,"5.11050E-05","2.32650E+03"
80,9,12,"1.58750E-03","1.73367E+03"
80,9,15,"1.44520E-03","2.18730E+03"
80,9,16,"2.82240E-02","2.19167E+03"
80,9,19,"3.99810E-04","2.23250E+03"
80,10,11,"1.86711E-05","1.14270E+02"
80,10,12,"2.85634E-04","2.20310E+02"
80,10,18,"1.75086E-04","7.00100E+02"
80,10,19,"7.35052E-05","7.19140E+02"
80,11,13,"8.79437E-04","2.94960E+02"
80,11,17,"1.90803E-04","5.47440E+02"
80,11,20,"2.73151E-05","6.57190E+02"
80,11,24,"1.84451E-05","6.63620E+02"
80,12,13,"1.63004E-05","1.88920E+02"
80,12,14,"2.00792E-04","2.08710E+02"
80,12,17,"1.60456E-04","4.41400E+02"
80,12,20,"7.89725E-06","5.51150E+02"
80,12,21,"4.47004E-05","5.53170E+02"
80,12,24,"1.54153E-05","5.57580E+02"
80,13,15,"2.02565E-04","2.64710E+02"
80,13,18,"4.77014E-05","2.90870E+02"
80,13,19,"6.40518E-06","3.09910E+02"
80,14,15,"8.96290E-06","2.44920E+02"
80,14,16,"1.91890E-04","2.49290E+02"
80,14,19,"4.36260E-05","2.90120E+02"
80,15,20,"1.99739E-06","9.75200E+01"
80,15,21,"1.32449E-07","9.95400E+01"
80,16,21,"1.92522E-06","9.51700E+01"
81,1,3,"2.81469E-01","7.08325E+04"
81,1,4,"4.74849E-01","7.28725E+04"
81,1,6,"5.26839E-02","8.21184E+04"
81,1,7,"1.01990E-01","8.25767E+04"
81,1,8,"1.39750E-03","8.31148E+04"
81,1,9,"1.70040E-03","8.31148E+04"
81,1,11,"1.24890E-02","8.50840E+04"
81,1,12,"2.45019E-02","8.51977E+04"
81,1,13,"3.67359E-04","8.53916E+04"
81,1,14,"4.46179E-04","8.54129E+04"
81,1,18,"2.89499E-03","8.56990E+04"
81,1,19,"5.64679E-03","8.57200E+04"
81,1,20,"4.35579E-05","8.57756E+04"
81,1,21,"5.14009E-05","8.57780E+04"
81,1,25,"2.45709E-05","8.57925E+04"
81,2,3,"1.13340E-05","5.84000E+02"
81,2,4,"2.64349E-03","2.67000E+03"
81,2,6,"3.06439E-02","1.19308E+04"
81,2,7,"3.40989E-02","1.23905E+04"
81,2,8,"1.07750E-03","1.28627E+04"
81,2,9,"1.61289E-03","1.29587E+04"
81,2,11,"7.83957E-03","1.46160E+04"
81,2,12,"9.47767E-03","1.47297E+04"
81,2,13,"1.63889E-04","1.49236E+04"
81,2,14,"2.58849E-04","1.49449E+04"
81,2,18,"1.49219E-03","1.52310E+04"
81,2,19,"1.76339E-03","1.52520E+04"
81,2,20,"1.79209E-05","1.53076E+04"
81,2,21,"2.78549E-05","1.53100E+04"
81,2,25,"1.56649E-05","1.53245E+04"
81,3,4,"9.32514E-06","2.08600E+03"
81,3,5,"8.38444E-03","1.09944E+04"
81,3,7,"3.35482E-04","1.17397E+04"
81,3,8,"3.08781E-01","1.22134E+04"
81,3,10,"2.15241E-03","1.39146E+04"
81,3,12,"9.23234E-05","1.41457E+04"
81,3,13,"6.23623E-02","1.43396E+04"
81,3,15,"2.50451E-04","1.46130E+04"
81,3,17,"4.50832E-04","1.46068E+04"
81,3,19,"1.85021E-05","1.46680E+04"
81,3,20,"7.11523E-03","1.47236E+04"
81,3,24,"5.23082E-05","1.47336E+04"
81,4,5,"1.54549E-02","8.95328E+03"
81,4,6,"1.57709E-04","9.24179E+03"
81,4,7,"1.42639E-04","9.70075E+03"
81,4,8,"2.70068E-02","1.01729E+04"
81,4,9,"2.37828E-01","1.02686E+04"
81,4,10,"3.38207E-03","1.18286E+04"
81,4,11,"3.56507E-05","1.19460E+04"
81,4,12,"3.63297E-05","1.20597E+04"
81,4,13,"5.01666E-03","1.22536E+04"
81,4,14,"4.53096E-02","1.22749E+04"
81,4,15,"3.75367E-05","1.25270E+04"
81,4,16,"2.09748E-04","1.25318E+04"
81,4,17,"7.27674E-04","1.25208E+04"
81,4,18,"7.45494E-06","1.25610E+04"
81,4,19,"7.63134E-06","1.25820E+04"
81,4,20,"5.64385E-04","1.26376E+04"
81,4,21,"4.96856E-03","1.26400E+04"
81,4,24,"8.15033E-05","1.26476E+04"
81,4,25,"6.91944E-08","1.26545E+04"
81,5,6,"1.01481E-05","2.69000E+02"
81,5,7,"4.49533E-04","7.34100E+02"
81,5,11,"1.49081E-03","2.96473E+03"
81,5,12,"1.17801E-03","3.07838E+03"
81,5,18,"3.27172E-04","3.57967E+03"
81,5,19,"2.73882E-04","3.60074E+03"
81,5,25,"3.28602E-06","3.67324E+03"
81,6,8,"1.02140E-03","9.16000E+02"
81,6,10,"7.38061E-04","2.57827E+03"
81,6,13,"3.93400E-03","3.00335E+03"
81,6,17,"1.60140E-04","3.27054E+03"
81,6,20,"5.22540E-04","3.38730E+03"
81,6,24,"1.82030E-05","3.39734E+03"
81,7,8,"1.51340E-05","4.50900E+02"
81,7,9,"2.62440E-04","5.50700E+02"
81,7,10,"1.34830E-03","2.11317E+03"
81,7,13,"6.58210E-04","2.53825E+03"
81,7,14,"5.08680E-03","2.55947E+03"
81,7,17,"2.81400E-04","2.80544E+03"
81,7,20,"8.17410E-05","2.92220E+03"
81,7,21,"6.26610E-04","2.92459E+03"
81,7,24,"3.20800E-05","2.93224E+03"
81,8,11,"2.01869E-03","1.77973E+03"
81,8,12,"2.02339E-04","1.89338E+03"
81,8,15,"3.09889E-02","2.36075E+03"
81,8,18,"4.98318E-04","2.39467E+03"
81,8,19,"5.06808E-05","2.41574E+03"
81,8,25,"2.62909E-06","2.48824E+03"
81,9,12,"1.56240E-03","1.79358E+03"
81,9,15,"1.53760E-03","2.26095E+03"
81,9,16,"3.00370E-02","2.26574E+03"
81,9,19,"3.87590E-04","2.31594E+03"
81,10,11,"1.84268E-05","1.17460E+02"
81,10,12,"3.00003E-04","2.31110E+02"
81,10,18,"1.87519E-04","7.32400E+02"
81,10,19,"7.53318E-05","7.53470E+02"
81,10,25,"2.17219E-06","8.25970E+02"
81,11,13,"9.02713E-04","3.07620E+02"
81,11,17,"1.98150E-04","5.74810E+02"
81,11,20,"3.24862E-05","6.91570E+02"
81,11,24,"2.30728E-05","7.01610E+02"
81,12,13,"1.60540E-05","1.93970E+02"
81,12,14,"2.02434E-04","2.15190E+02"
81,12,17,"1.69448E-04","4.61160E+02"
81,12,20,"9.43067E-06","5.77920E+02"
81,12,21,"5.41753E-05","5.80310E+02"
81,12,24,"1.94975E-05","5.87960E+02"
81,13,15,"2.24460E-04","2.73400E+02"
81,13,18,"5.31301E-05","3.07320E+02"
81,13,19,"7.04031E-06","3.28390E+02"
81,13,25,"3.68711E-07","4.00890E+02"
81,14,15,"9.79450E-06","2.52180E+02"
81,14,16,"2.10560E-04","2.56970E+02"
81,14,19,"4.83430E-05","3.07170E+02"
81,15,20,"3.20191E-06","1.10550E+02"
81,15,21,"2.12893E-07","1.12940E+02"
81,16,21,"3.08379E-06","1.08150E+02"
81,1,26,"3.49709E-05","8.57937E+04"
81,2,26,"1.39220E-05","1.53257E+04"
81,3,26,"1.35411E-07","1.47417E+04"
81,4,26,"5.23656E-08","1.26557E+04"
81,5,26,"2.07531E-06","3.67440E+03"
81,8,26,"2.04749E-07","2.48940E+03"
81,9,26,"1.50530E-06","2.38960E+03"
81,10,26,"7.25239E-07","8.27130E+02"
81,13,26,"3.56241E-08","4.02050E+02"
81,14,26,"2.56990E-07","3.80830E+02"
82,1,3,"2.82159E-01","7.28054E+04"
82,1,4,"4.73888E-01","7.49701E+04"
82,1,6,"5.27888E-02","8.44504E+04"
82,1,7,"1.02250E-01","8.49391E+04"
82,1,8,"1.43899E-03","8.54340E+04"
82,1,9,"1.74159E-03","8.55350E+04"
82,1,11,"1.25889E-02","8.75340E+04"
82,1,12,"2.47379E-02","8.76557E+04"
82,1,13,"3.82558E-04","8.78548E+04"
82,1,14,"4.62298E-04","8.78775E+04"
82,1,18,"2.92719E-03","8.81791E+04"
82,1,19,"5.67158E-03","8.82024E+04"
82,1,20,"4.95638E-05","8.82612E+04"
82,1,21,"5.79148E-05","8.82640E+04"
82,1,25,"6.57457E-05","8.82830E+04"
82,2,3,"1.17560E-05","5.96000E+02"
82,2,4,"3.01181E-03","2.80700E+03"
82,2,6,"3.30911E-02","1.23059E+04"
82,2,7,"3.61361E-02","1.27934E+04"
82,2,8,"1.19470E-03","1.32758E+04"
82,2,9,"1.78780E-03","1.33775E+04"
82,2,11,"8.51602E-03","1.50910E+04"
82,2,12,"1.01380E-02","1.52127E+04"
82,2,13,"1.83580E-04","1.54118E+04"
82,2,14,"2.90471E-04","1.54345E+04"
82,2,18,"1.66820E-03","1.57361E+04"
82,2,19,"1.95110E-03","1.57594E+04"
82,2,20,"2.14110E-05","1.58182E+04"
82,2,21,"3.34501E-05","1.58210E+04"
82,2,25,"4.51921E-05","1.58400E+04"
82,3,4,"1.07629E-05","2.21100E+03"
82,3,5,"8.66321E-03","1.13494E+04"
82,3,7,"3.55496E-04","1.21278E+04"
82,3,8,"3.18407E-01","1.26138E+04"
82,3,10,"2.23628E-03","1.43743E+04"
82,3,12,"9.87070E-05","1.46167E+04"
82,3,13,"6.50193E-02","1.48158E+04"
82,3,15,"2.74127E-04","1.50980E+04"
82,3,17,"4.77005E-04","1.50982E+04"
82,3,19,"1.98928E-05","1.51634E+04"
82,3,20,"8.04632E-03","1.52222E+04"
82,3,24,"6.19034E-05","1.52360E+04"
82,4,5,"1.59011E-02","9.18456E+03"
82,4,6,"1.67061E-04","9.48116E+03"
82,4,7,"1.51021E-04","9.96763E+03"
82,4,8,"2.78162E-02","1.04496E+04"
82,4,9,"2.44872E-01","1.05516E+04"
82,4,10,"3.55203E-03","1.21633E+04"
82,4,11,"3.77753E-05","1.22840E+04"
82,4,12,"3.87143E-05","1.24057E+04"
82,4,13,"5.21024E-03","1.26048E+04"
82,4,14,"4.71253E-02","1.26275E+04"
82,4,15,"4.12713E-05","1.28870E+04"
82,4,16,"2.30402E-04","1.28922E+04"
82,4,17,"7.71456E-04","1.28872E+04"
82,4,18,"7.90536E-06","1.29291E+04"
82,4,19,"8.18356E-06","1.29524E+04"
82,4,20,"6.35505E-04","1.30112E+04"
82,4,21,"5.63074E-03","1.30140E+04"
82,4,24,"9.74327E-05","1.30250E+04"
82,4,25,"1.94301E-07","1.30330E+04"
82,5,6,"1.01990E-05","2.75000E+02"
82,5,7,"4.91298E-04","7.69700E+02"
82,5,11,"1.58009E-03","3.06828E+03"
82,5,12,"1.21280E-03","3.19000E+03"
82,5,18,"3.49469E-04","3.71339E+03"
82,5,19,"2.86859E-04","3.73666E+03"
82,5,25,"9.26166E-06","3.81730E+03"
82,6,8,"1.07090E-03","9.54600E+02"
82,6,10,"7.58418E-04","2.67258E+03"
82,6,13,"4.03439E-03","3.11407E+03"
82,6,17,"1.66440E-04","3.39647E+03"
82,6,20,"5.87569E-04","3.52049E+03"
82,6,24,"2.12990E-05","3.53425E+03"
82,7,8,"1.49610E-05","4.59900E+02"
82,7,9,"2.65420E-04","5.65600E+02"
82,7,10,"1.40470E-03","2.17788E+03"
82,7,13,"6.84789E-04","2.61937E+03"
82,7,14,"5.27899E-03","2.64211E+03"
82,7,17,"2.98390E-04","2.90177E+03"
82,7,20,"9.27029E-05","3.02579E+03"
82,7,21,"7.10009E-04","3.02857E+03"
82,7,24,"3.80030E-05","3.03955E+03"
82,8,11,"2.01990E-03","1.83868E+03"
82,8,12,"2.01990E-04","1.96040E+03"
82,8,15,"3.29020E-02","2.44166E+03"
82,8,18,"4.98390E-04","2.48379E+03"
82,8,19,"5.02290E-05","2.50706E+03"
82,8,25,"7.33799E-06","2.58770E+03"
82,9,12,"1.53741E-03","1.85470E+03"
82,9,15,"1.63041E-03","2.33596E+03"
82,9,16,"3.18692E-02","2.34119E+03"
82,9,19,"3.75762E-04","2.40136E+03"
82,10,11,"1.81236E-05","1.20700E+02"
82,10,12,"3.13135E-04","2.42420E+02"
82,10,18,"1.99141E-04","7.65810E+02"
82,10,19,"7.69016E-05","7.89080E+02"
82,10,25,"6.00834E-06","8.69720E+02"
82,11,13,"9.22136E-04","3.20790E+02"
82,11,17,"2.04515E-04","6.03190E+02"
82,11,20,"3.76556E-05","7.27210E+02"
82,11,24,"2.67291E-05","7.40970E+02"
82,12,13,"1.58221E-05","1.99070E+02"
82,12,14,"2.02243E-04","2.21810E+02"
82,12,17,"1.79367E-04","4.81470E+02"
82,12,20,"1.10738E-05","6.05490E+02"
82,12,21,"6.44873E-05","6.08270E+02"
82,12,24,"2.29658E-05","6.19250E+02"
82,13,15,"2.54189E-04","2.82190E+02"
82,13,18,"5.94327E-05","3.24320E+02"
82,13,19,"7.77306E-06","3.47590E+02"
82,13,25,"1.16289E-06","4.28230E+02"
82,14,15,"1.06281E-05","2.59450E+02"
82,14,16,"2.29472E-04","2.64680E+02"
82,14,19,"5.34864E-05","3.24850E+02"
82,15,20,"4.87959E-06","1.24230E+02"
82,15,21,"3.24210E-07","1.27010E+02"
82,16,21,"4.70021E-06","1.21780E+02"
82,1,26,"1.00830E-04","8.82847E+04"
82,2,26,"4.25931E-05","1.58417E+04"
82,3,26,"4.13726E-07","1.52457E+04"
82,4,26,"1.59431E-07","1.30347E+04"
82,5,26,"6.13987E-06","3.81901E+03"
82,8,26,"6.05180E-07","2.58941E+03"
82,9,26,"4.46532E-06","2.48371E+03"
82,10,26,"2.09158E-06","8.71430E+02"
82,13,26,"1.19399E-07","4.29940E+02"
82,14,26,"8.36806E-07","4.07200E+02"
83,1,3,"2.82810E-01","7.48162E+04"
83,1,4,"4.72910E-01","7.71092E+04"
83,1,6,"5.28820E-02","8.68357E+04"
83,1,7,"1.02490E-01","8.73441E+04"
83,1,8,"1.48030E-03","8.78622E+04"
83,1,9,"1.78200E-03","8.78622E+04"
83,1,11,"1.26800E-02","9.00326E+04"
83,1,12,"2.49800E-02","9.01628E+04"
83,1,13,"3.98030E-04","9.03671E+04"
83,1,14,"4.78580E-04","9.03914E+04"
83,1,18,"2.95940E-03","9.07089E+04"
83,1,19,"5.69621E-03","9.07345E+04"
83,1,20,"5.54281E-05","9.07966E+04"
83,1,21,"6.51581E-05","9.07998E+04"
83,1,25,"1.19860E-04","9.08234E+04"
83,2,3,"1.18120E-05","6.08000E+02"
83,2,4,"3.32370E-03","2.95100E+03"
83,2,6,"3.46070E-02","1.26914E+04"
83,2,7,"3.70550E-02","1.32100E+04"
83,2,8,"1.28210E-03","1.36989E+04"
83,2,9,"1.91790E-03","1.38068E+04"
83,2,11,"8.95660E-03","1.55766E+04"
83,2,12,"1.04990E-02","1.57068E+04"
83,2,13,"1.99110E-04","1.59111E+04"
83,2,14,"3.15490E-04","1.59354E+04"
83,2,18,"1.80350E-03","1.62529E+04"
83,2,19,"2.08580E-03","1.62785E+04"
83,2,20,"2.48950E-05","1.63406E+04"
83,2,21,"3.91230E-05","1.63438E+04"
83,2,25,"8.60050E-05","1.63674E+04"
83,3,4,"1.24020E-05","2.34300E+03"
83,3,5,"8.94229E-03","1.17124E+04"
83,3,7,"3.76200E-04","1.25345E+04"
83,3,8,"3.27820E-01","1.30236E+04"
83,3,10,"2.32000E-03","1.48446E+04"
83,3,12,"1.05370E-04","1.50988E+04"
83,3,13,"6.76889E-02","1.53030E+04"
83,3,15,"2.99050E-04","1.55941E+04"
83,3,17,"5.04370E-04","1.56011E+04"
83,3,19,"2.13840E-05","1.56705E+04"
83,3,20,"8.99449E-03","1.57326E+04"
83,3,24,"7.12399E-05","1.57503E+04"
83,4,5,"1.63541E-02","9.42043E+03"
83,4,6,"1.76691E-04","9.72560E+03"
83,4,7,"1.59651E-04","1.02422E+04"
83,4,8,"2.86032E-02","1.07311E+04"
83,4,9,"2.51881E-01","1.08389E+04"
83,4,10,"3.72472E-03","1.25016E+04"
83,4,11,"3.99312E-05","1.26256E+04"
83,4,12,"4.11832E-05","1.27558E+04"
83,4,13,"5.40263E-03","1.29600E+04"
83,4,14,"4.89093E-02","1.29844E+04"
83,4,15,"4.52112E-05","1.32511E+04"
83,4,16,"2.52191E-04","1.32568E+04"
83,4,17,"8.17274E-04","1.32581E+04"
83,4,18,"8.37674E-06","1.33019E+04"
83,4,19,"8.76815E-06","1.33275E+04"
83,4,20,"7.06844E-04","1.33896E+04"
83,4,21,"6.29773E-03","1.33928E+04"
83,4,24,"1.13281E-04","1.34073E+04"
83,4,25,"3.71132E-07","1.34164E+04"
83,5,6,"1.02441E-05","2.81200E+02"
83,5,7,"5.36543E-04","8.07000E+02"
83,5,11,"1.67191E-03","3.17447E+03"
83,5,12,"1.24441E-03","3.30474E+03"
83,5,18,"3.73512E-04","3.85078E+03"
83,5,19,"3.00142E-04","3.87644E+03"
83,5,25,"1.77451E-05","3.96530E+03"
83,6,8,"1.12521E-03","9.94700E+02"
83,6,10,"7.79744E-04","2.76927E+03"
83,6,13,"4.13682E-03","3.22775E+03"
83,6,17,"1.74831E-04","3.52584E+03"
83,6,20,"6.48994E-04","3.65733E+03"
83,6,24,"2.42851E-05","3.67501E+03"
83,7,8,"1.48011E-05","4.68900E+02"
83,7,9,"2.68661E-04","5.80900E+02"
83,7,10,"1.46431E-03","2.24347E+03"
83,7,13,"7.12362E-04","2.70195E+03"
83,7,14,"5.47702E-03","2.72629E+03"
83,7,17,"3.17151E-04","3.00004E+03"
83,7,20,"1.03570E-04","3.13153E+03"
83,7,21,"7.94993E-04","3.13473E+03"
83,7,24,"4.38502E-05","3.14921E+03"
83,8,11,"2.02959E-03","1.89857E+03"
83,8,12,"2.01549E-04","2.02884E+03"
83,8,15,"3.48728E-02","2.52413E+03"
83,8,18,"4.98248E-04","2.57488E+03"
83,8,19,"4.97658E-05","2.60054E+03"
83,8,25,"1.39629E-05","2.68940E+03"
83,9,12,"1.52409E-03","1.91684E+03"
83,9,15,"1.72439E-03","2.41213E+03"
83,9,16,"3.36987E-02","2.41783E+03"
83,9,19,"3.66307E-04","2.48854E+03"
83,10,11,"1.78548E-05","1.24000E+02"
83,10,12,"3.26674E-04","2.54270E+02"
83,10,18,"2.11632E-04","8.00310E+02"
83,10,19,"7.83378E-05","8.25970E+02"
83,10,25,"1.13017E-05","9.14830E+02"
83,11,13,"9.38972E-04","3.34480E+02"
83,11,17,"2.11249E-04","6.32570E+02"
83,11,20,"4.26803E-05","7.64060E+02"
83,11,24,"3.00349E-05","7.81740E+02"
83,12,13,"1.56389E-05","2.04210E+02"
83,12,14,"2.02360E-04","2.28550E+02"
83,12,17,"1.90555E-04","5.02300E+02"
83,12,20,"1.28654E-05","6.33790E+02"
83,12,21,"7.53648E-05","6.36990E+02"
83,12,24,"2.64383E-05","6.51470E+02"
83,13,15,"2.77161E-04","2.91080E+02"
83,13,18,"6.60173E-05","3.41830E+02"
83,13,19,"8.51754E-06","3.67490E+02"
83,13,25,"2.40751E-06","4.56350E+02"
83,14,15,"1.14580E-05","2.66740E+02"
83,14,16,"2.48521E-04","2.72440E+02"
83,14,19,"5.90911E-05","3.43150E+02"
83,15,20,"7.13966E-06","1.38500E+02"
83,15,21,"4.73347E-07","1.41700E+02"
83,16,21,"6.88169E-06","1.36000E+02"
83,1,26,"1.92300E-04","9.08256E+04"
83,2,26,"8.34250E-05","1.63696E+04"
83,3,26,"8.34879E-07","1.57616E+04"
83,4,26,"3.20292E-07","1.34186E+04"
83,5,26,"1.19811E-05","3.96755E+03"
83,8,26,"1.18269E-06","2.69165E+03"
83,9,26,"8.75463E-06","2.57965E+03"
83,10,26,"3.97585E-06","9.17080E+02"
83,13,26,"2.54771E-07","4.58600E+02"
83,14,26,"1.79110E-06","4.34260E+02"
84,1,3,"2.83449E-01","7.68644E+04"
84,1,4,"4.71838E-01","7.92929E+04"
84,1,6,"5.29628E-02","8.92470E+04"
84,1,7,"1.02770E-01","8.97970E+04"
84,1,8,"1.52239E-03","9.03073E+04"
84,1,9,"1.82179E-03","9.04215E+04"
84,1,11,"1.27699E-02","9.25797E+04"
84,1,12,"2.52079E-02","9.27190E+04"
84,1,13,"4.13858E-04","9.29284E+04"
84,1,14,"4.94968E-04","9.29545E+04"
84,1,18,"2.99139E-03","9.32883E+04"
84,1,19,"5.75317E-03","9.33165E+04"
84,1,20,"6.14157E-05","9.33818E+04"
84,1,21,"7.21227E-05","9.33855E+04"
84,1,25,"1.85779E-04","9.34138E+04"
84,2,3,"1.19790E-05","6.21000E+02"
84,2,4,"3.70189E-03","3.10100E+03"
84,2,6,"3.65129E-02","1.30852E+04"
84,2,7,"3.83129E-02","1.36379E+04"
84,2,8,"1.38799E-03","1.41333E+04"
84,2,9,"2.07579E-03","1.42476E+04"
84,2,11,"9.49786E-03","1.60737E+04"
84,2,12,"1.09630E-02","1.62130E+04"
84,2,13,"2.17789E-04","1.64224E+04"
84,2,14,"3.45599E-04","1.64485E+04"
84,2,18,"1.96419E-03","1.67823E+04"
84,2,19,"2.24479E-03","1.68105E+04"
84,2,20,"2.89539E-05","1.68758E+04"
84,2,21,"4.57428E-05","1.68795E+04"
84,2,25,"1.40579E-04","1.69078E+04"
84,3,4,"1.42510E-05","2.48000E+03"
84,3,5,"9.22361E-03","1.20847E+04"
84,3,7,"3.97631E-04","1.29457E+04"
84,3,8,"3.37160E-01","1.34471E+04"
84,3,10,"2.40580E-03","1.53254E+04"
84,3,12,"1.12280E-04","1.55920E+04"
84,3,13,"7.03941E-02","1.58014E+04"
84,3,15,"3.25160E-04","1.61015E+04"
84,3,17,"5.35061E-04","1.61157E+04"
84,3,19,"2.31910E-05","1.61895E+04"
84,3,20,"9.95871E-03","1.62548E+04"
84,3,24,"8.07161E-05","1.62767E+04"
84,4,5,"1.68141E-02","9.66420E+03"
84,4,6,"1.86501E-04","9.96670E+03"
84,4,7,"1.68661E-04","1.05186E+04"
84,4,8,"2.93981E-02","1.10160E+04"
84,4,9,"2.58731E-01","1.11309E+04"
84,4,10,"3.90222E-03","1.28454E+04"
84,4,11,"4.21452E-05","1.29727E+04"
84,4,12,"4.37582E-05","1.31120E+04"
84,4,13,"5.59743E-03","1.33214E+04"
84,4,14,"5.07262E-02","1.33475E+04"
84,4,15,"4.93882E-05","1.36215E+04"
84,4,16,"2.75191E-04","1.36277E+04"
84,4,17,"8.73494E-04","1.36357E+04"
84,4,18,"8.87004E-06","1.36813E+04"
84,4,19,"9.38665E-06","1.37095E+04"
84,4,20,"7.79054E-04","1.37748E+04"
