"#Z","energy (eV)","fraction","name"
57,5860.0000,0.00070,"Lg8"
58,6124.9000,0.00060,"Lg8"
59,6401.9000,0.00060,"Lg8"
60,6682.1000,0.00060,"Lg8"
61,6969.9000,0.00060,"Lg8"
62,7264.7000,0.00060,"Lg8"
63,7583.8000,0.00060,"Lg8"
64,7891.8000,0.00060,"Lg8"
65,8211.1000,0.00060,"Lg8"
66,8533.9000,0.00060,"Lg8"
67,8865.2000,0.00060,"Lg8"
68,9211.0000,0.00060,"Lg8"
69,9562.7000,0.00060,"Lg8"
70,9923.2000,0.00060,"Lg8"
71,10290.0000,0.00060,"Lg8"
72,10674.0000,0.00060,"Lg8"
73,11063.0000,0.00060,"Lg8"
74,11466.0000,0.00060,"Lg8"
75,11874.0000,0.00060,"Lg8"
76,12298.0000,0.00070,"Lg8"
77,12726.0000,0.00060,"Lg8"
78,13173.0000,0.00070,"Lg8"
79,13624.0000,0.00070,"Lg8"
80,14087.0000,0.00070,"Lg8"
81,14560.0000,0.00070,"Lg8"
82,15052.0000,0.00070,"Lg8"
83,15552.0000,0.00070,"Lg8"
84,16062.0000,0.00070,"Lg8"
85,16584.0000,0.00070,"Lg8"
86,17118.0000,0.00070,"Lg8"
87,17667.0000,0.00070,"Lg8"
88,18230.0000,0.00070,"Lg8"
89,18809.0000,0.00070,"Lg8"
90,19400.0000,0.00070,"Lg8"
91,20003.0000,0.00070,"Lg8"
92,20622.0000,0.00070,"Lg8"
93,21262.0000,0.00070,"Lg8"
94,21912.0000,0.00070,"Lg8"
95,22580.0000,0.00000,"Lg8"
16,148.6600,0.95000,"Ll"
17,182.7600,0.95000,"Ll"
18,220.5500,0.95000,"Ll"
19,259.1800,0.95000,"Ll"
20,302.0800,0.95000,"Ll"
21,348.0000,0.92819,"Ll"
22,395.0000,0.41179,"Ll"
23,446.0000,0.25000,"Ll"
24,500.0000,0.15880,"Ll"
25,556.0000,0.13250,"Ll"
26,615.0000,0.10529,"Ll"
27,678.0000,0.08839,"Ll"
28,743.0000,0.04140,"Ll"
29,811.0000,0.04140,"Ll"
30,884.0000,0.04140,"Ll"
31,957.0000,0.05440,"Ll"
32,1036.0000,0.05110,"Ll"
33,1120.0000,0.04929,"Ll"
34,1204.0000,0.04759,"Ll"
35,1293.0000,0.04620,"Ll"
36,1385.0000,0.04509,"Ll"
37,1482.0000,0.04410,"Ll"
38,1582.0000,0.04309,"Ll"
39,1685.0000,0.04280,"Ll"
40,1792.0000,0.04209,"Ll"
41,1902.0000,0.04169,"Ll"
42,2015.0000,0.04150,"Ll"
43,2131.0000,0.04120,"Ll"
44,2252.0000,0.04110,"Ll"
45,2376.0000,0.04110,"Ll"
46,2503.0000,0.04120,"Ll"
47,2633.0000,0.04129,"Ll"
48,2767.0000,0.04169,"Ll"
49,2904.0000,0.04150,"Ll"
50,3044.0000,0.04160,"Ll"
51,3188.0000,0.04190,"Ll"
52,3335.0000,0.04190,"Ll"
53,3484.0000,0.04230,"Ll"
54,3637.0000,0.04240,"Ll"
55,3794.0000,0.04269,"Ll"
56,3953.0000,0.04299,"Ll"
57,4118.6000,0.04320,"Ll"
58,4287.0000,0.04360,"Ll"
59,4456.3000,0.04400,"Ll"
60,4632.0000,0.04429,"Ll"
61,4811.1000,0.04480,"Ll"
62,4994.0000,0.04519,"Ll"
63,5176.0000,0.04559,"Ll"
64,5361.1000,0.04629,"Ll"
65,5549.3000,0.04650,"Ll"
66,5742.0000,0.04730,"Ll"
67,5942.1000,0.04759,"Ll"
68,6141.7000,0.04820,"Ll"
69,6341.1000,0.04889,"Ll"
70,6543.9000,0.04940,"Ll"
71,6752.0000,0.05009,"Ll"
72,6958.2000,0.05089,"Ll"
73,7171.9000,0.05150,"Ll"
74,7386.0000,0.04169,"Ll"
75,7602.0000,0.05299,"Ll"
76,7821.2000,0.05389,"Ll"
77,8043.1000,0.05429,"Ll"
78,8267.1000,0.05540,"Ll"
79,8493.0000,0.05620,"Ll"
80,8720.0000,0.05709,"Ll"
81,8951.7000,0.05780,"Ll"
82,9183.1000,0.05860,"Ll"
83,9418.9000,0.06000,"Ll"
84,9656.8000,0.06070,"Ll"
85,9895.5000,0.06179,"Ll"
86,10135.0000,0.06250,"Ll"
87,10376.0000,0.06339,"Ll"
88,10620.0000,0.06429,"Ll"
89,10867.0000,0.06549,"Ll"
90,11115.0000,0.06709,"Ll"
91,11364.0000,0.06820,"Ll"
92,11616.0000,0.06900,"Ll"
93,11868.0000,0.07000,"Ll"
94,12122.0000,0.07139,"Ll"
95,12381.0000,0.07269,"Ll"
16,148.6600,0.50000,"Leta"
17,184.3600,0.50000,"Leta"
18,218.2200,0.50000,"Leta"
19,261.9700,0.50000,"Leta"
20,305.8100,0.50000,"Leta"
21,353.0000,0.45289,"Leta"
22,401.0000,0.20199,"Leta"
23,453.0000,0.12369,"Leta"
24,510.0000,0.07799,"Leta"
25,567.0000,0.06429,"Leta"
26,627.9900,0.05110,"Leta"
27,693.9900,0.04259,"Leta"
28,761.9900,0.03299,"Leta"
29,831.9900,0.02750,"Leta"
30,906.0000,0.02509,"Leta"
31,983.9900,0.02509,"Leta"
32,1068.0000,0.02000,"Leta"
33,1155.0000,0.01929,"Leta"
34,1244.0000,0.01870,"Leta"
35,1339.0000,0.01820,"Leta"
36,1438.0000,0.01750,"Leta"
37,1542.0000,0.01709,"Leta"
38,1649.0000,0.01669,"Leta"
39,1761.0000,0.01620,"Leta"
40,1876.0000,0.01530,"Leta"
41,1996.0000,0.01290,"Leta"
42,2120.0000,0.01280,"Leta"
43,2249.0000,0.01270,"Leta"
44,2382.0000,0.01260,"Leta"
45,2519.0000,0.01260,"Leta"
46,2660.0000,0.01290,"Leta"
47,2806.0000,0.01310,"Leta"
48,2956.0000,0.01320,"Leta"
49,3111.9000,0.01320,"Leta"
50,3271.9000,0.01580,"Leta"
51,3436.0000,0.01550,"Leta"
52,3605.0000,0.01540,"Leta"
53,3780.0000,0.01540,"Leta"
54,3958.0000,0.01500,"Leta"
55,4140.9000,0.01520,"Leta"
56,4330.0000,0.01510,"Leta"
57,4524.0000,0.01500,"Leta"
58,4731.0000,0.01500,"Leta"
59,4934.9000,0.01489,"Leta"
60,5145.0000,0.01469,"Leta"
61,5363.8000,0.01479,"Leta"
62,5588.0000,0.01489,"Leta"
63,5816.0000,0.01500,"Leta"
64,6049.0000,0.01489,"Leta"
65,6282.9000,0.01479,"Leta"
66,6532.8000,0.01489,"Leta"
67,6787.1000,0.01510,"Leta"
68,7044.8000,0.01530,"Leta"
69,7308.0000,0.01560,"Leta"
70,7579.2000,0.01570,"Leta"
71,7855.8000,0.01600,"Leta"
72,8137.8000,0.01580,"Leta"
73,8427.1000,0.01580,"Leta"
74,8723.0000,0.01155,"Leta"
75,9025.9000,0.01510,"Leta"
76,9335.1000,0.01479,"Leta"
77,9649.0000,0.01429,"Leta"
78,9972.7000,0.01399,"Leta"
79,10307.0000,0.01379,"Leta"
80,10648.0000,0.01360,"Leta"
81,10992.0000,0.01340,"Leta"
82,11347.0000,0.01320,"Leta"
83,11709.0000,0.01340,"Leta"
84,12087.0000,0.01330,"Leta"
85,12472.0000,0.01320,"Leta"
86,12862.0000,0.01340,"Leta"
87,13258.0000,0.01340,"Leta"
88,13660.0000,0.01330,"Leta"
89,14081.0000,0.01330,"Leta"
90,14507.0000,0.01340,"Leta"
91,14945.0000,0.01260,"Leta"
92,15397.0000,0.01199,"Leta"
93,15851.0000,0.01199,"Leta"
94,16305.0000,0.01199,"Leta"
95,16778.0000,0.01200,"Leta"
72,7453.6000,0.00010,"Ls"
73,7688.4000,0.00010,"Ls"
74,7926.3000,0.00010,"Ls"
75,8168.4000,0.00010,"Ls"
76,8414.0000,0.00010,"Ls"
77,8655.5000,0.00010,"Ls"
78,8909.3000,0.00010,"Ls"
79,9174.7000,0.00010,"Ls"
80,9443.3000,0.00010,"Ls"
81,9700.7000,0.00010,"Ls"
82,9967.5000,0.00010,"Ls"
83,10242.0000,0.00010,"Ls"
84,10225.0000,0.00130,"Ls"
85,10486.0000,0.00140,"Ls"
86,10751.0000,0.00140,"Ls"
87,11018.0000,0.00140,"Ls"
88,11289.0000,0.00150,"Ls"
89,11563.0000,0.00150,"Ls"
90,11841.0000,0.00160,"Ls"
91,12119.0000,0.00160,"Ls"
92,12402.0000,0.00160,"Ls"
93,12686.0000,0.00170,"Ls"
94,12974.0000,0.00170,"Ls"
95,13264.0000,0.00180,"Ls"
70,6771.9000,0.00010,"Lt"
71,6981.3000,0.00010,"Lt"
72,7317.0000,0.00100,"Lt"
73,7542.3000,0.00100,"Lt"
74,7770.6000,0.00100,"Lt"
75,8001.3000,0.00110,"Lt"
76,8236.8000,0.00110,"Lt"
77,8471.5000,0.00110,"Lt"
78,8716.3000,0.00120,"Lt"
79,8960.7000,0.00120,"Lt"
80,9208.9000,0.00120,"Lt"
81,9457.6000,0.00130,"Lt"
82,9710.2000,0.00130,"Lt"
83,9968.6000,0.00130,"Lt"
84,10188.0000,0.00010,"Lt"
85,10375.0000,0.00010,"Lt"
86,10549.0000,0.00010,"Lt"
87,10733.0000,0.00010,"Lt"
88,10949.0000,0.00010,"Lt"
89,11207.0000,0.00010,"Lt"
90,11480.0000,0.00010,"Lt"
91,11738.0000,0.00010,"Lt"
92,11984.0000,0.00010,"Lt"
93,12228.0000,0.00010,"Lt"
94,12472.0000,0.00010,"Lt"
95,12716.0000,0.00010,"Lt"
58,5712.8000,0.00010,"Lu"
59,5954.0000,0.00010,"Lu"
60,6200.9000,0.00010,"Lu"
61,6452.9000,0.00010,"Lu"
62,6710.0000,0.00010,"Lu"
63,6971.8000,0.00010,"Lu"
64,7238.9000,0.00010,"Lu"
65,7510.8000,0.00020,"Lu"
66,7785.7000,0.00020,"Lu"
67,8065.8000,0.00030,"Lu"
68,8351.1000,0.00030,"Lu"
69,8640.9000,0.00030,"Lu"
70,8936.1000,0.00040,"Lu"
71,9235.7000,0.00040,"Lu"
72,9542.1000,0.00050,"Lu"
73,9854.5000,0.00060,"Lu"
74,10172.0000,0.00060,"Lu"
75,10492.0000,0.00060,"Lu"
76,10823.0000,0.00070,"Lu"
77,11153.0000,0.00070,"Lu"
78,11489.0000,0.00080,"Lu"
79,11834.0000,0.00090,"Lu"
80,12182.0000,0.00090,"Lu"
81,12536.0000,0.00100,"Lu"
82,12894.0000,0.00110,"Lu"
83,13257.0000,0.00110,"Lu"
84,13624.0000,0.00120,"Lu"
85,13996.0000,0.00130,"Lu"
86,14373.0000,0.00140,"Lu"
87,14754.0000,0.00140,"Lu"
88,15145.0000,0.00010,"Lu"
89,15551.0000,0.00010,"Lu"
90,15964.0000,0.00010,"Lu"
91,16376.0000,0.00010,"Lu"
92,16786.0000,0.00010,"Lu"
93,17195.0000,0.00010,"Lu"
94,17605.0000,0.00010,"Lu"
95,18014.0000,0.00010,"Lu"
58,6141.0000,0.00010,"Lv"
59,6421.8000,0.00010,"Lv"
60,6708.9000,0.00010,"Lv"
61,7002.9000,0.00010,"Lv"
62,7302.8000,0.00010,"Lv"
63,7608.9000,0.00010,"Lv"
64,7921.0000,0.00010,"Lv"
65,8240.1000,0.00010,"Lv"
66,8565.1000,0.00010,"Lv"
67,8897.0000,0.00010,"Lv"
68,9235.0000,0.00010,"Lv"
69,9587.8000,0.00020,"Lv"
70,9948.6000,0.00020,"Lv"
71,10316.0000,0.00020,"Lv"
72,10702.0000,0.00020,"Lv"
73,11110.0000,0.00020,"Lv"
74,11508.0000,0.00020,"Lv"
75,11915.0000,0.00020,"Lv"
76,12334.0000,0.00030,"Lv"
77,12758.0000,0.00030,"Lv"
78,13196.0000,0.00030,"Lv"
79,13645.0000,0.00030,"Lv"
80,14105.0000,0.00030,"Lv"
81,14576.0000,0.00030,"Lv"
82,15058.0000,0.00010,"Lv"
83,15551.0000,0.00010,"Lv"
84,16055.0000,0.00010,"Lv"
85,16572.0000,0.00010,"Lv"
86,17102.0000,0.00010,"Lv"
87,17644.0000,0.00010,"Lv"
88,18200.0000,0.00010,"Lv"
89,18770.0000,0.00010,"Lv"
90,19354.0000,0.00010,"Lv"
91,19951.0000,0.00010,"Lv"
92,20557.0000,0.00010,"Lv"
93,21163.0000,0.00010,"Lv"
94,21769.0000,0.00010,"Lv"
95,22375.0000,0.00010,"Lv"
83,3185.5000,0.00578,"M1N2"
84,3280.9000,0.00578,"M1N2"
85,3378.9000,0.00578,"M1N2"
86,3481.0000,0.01468,"M1N2"
87,3588.4000,0.01468,"M1N2"
88,3702.7000,0.01468,"M1N2"
89,3825.1000,0.01785,"M1N2"
90,3956.8000,0.01785,"M1N2"
91,4098.7000,0.01785,"M1N2"
92,4245.9000,0.01785,"M1N2"
93,4393.9000,0.01785,"M1N2"
94,4541.9000,0.01785,"M1N2"
95,4689.9000,0.01785,"M1N2"
73,2295.9000,0.00005,"M1N3"
74,2397.1000,0.00005,"M1N3"
75,2495.8000,0.00005,"M1N3"
76,2588.3000,0.00005,"M1N3"
77,2677.2000,0.00005,"M1N3"
78,2779.8000,0.00005,"M1N3"
79,2883.3000,0.00005,"M1N3"
80,2984.4000,0.00005,"M1N3"
81,3089.5000,0.00005,"M1N3"
82,3202.0000,0.00005,"M1N3"
83,3315.0000,0.00005,"M1N3"
84,3432.6000,0.00005,"M1N3"
85,3555.8000,0.00005,"M1N3"
86,3683.8000,0.00005,"M1N3"
87,3815.6000,0.00005,"M1N3"
88,3950.4000,0.00270,"M1N3"
89,4087.4000,0.00270,"M1N3"
90,4225.6000,0.00270,"M1N3"
91,4364.4000,0.00270,"M1N3"
92,4503.5000,0.00270,"M1N3"
93,4642.5000,0.00270,"M1N3"
94,4781.6000,0.00270,"M1N3"
95,4920.6000,0.00270,"M1N3"
37,135.5000,0.00010,"M2M4"
38,144.6700,0.00010,"M2M4"
39,152.1200,0.00010,"M2M4"
40,161.6400,0.00010,"M2M4"
41,171.9600,0.00010,"M2M4"
42,179.9400,0.00010,"M2M4"
43,189.2000,0.00010,"M2M4"
44,199.3200,0.00010,"M2M4"
45,209.0700,0.00010,"M2M4"
46,219.4300,0.00010,"M2M4"
47,229.5900,0.00010,"M2M4"
48,238.4200,0.00010,"M2M4"
49,249.5500,0.00010,"M2M4"
50,262.1100,0.00010,"M2M4"
51,274.2900,0.00010,"M2M4"
35,161.2200,0.00050,"M2N1"
36,190.3700,0.00050,"M2N1"
37,217.5100,0.00050,"M2N1"
38,241.6800,0.00050,"M2N1"
39,266.7400,0.00050,"M2N1"
40,293.3300,0.00050,"M2N1"
41,322.8600,0.00050,"M2N1"
42,351.2200,0.00050,"M2N1"
43,380.9500,0.00050,"M2N1"
44,411.2200,0.05000,"M2N1"
45,441.2100,0.05000,"M2N1"
46,473.2100,0.05000,"M2N1"
47,504.3800,0.05000,"M2N1"
48,541.4000,0.05000,"M2N1"
49,580.6600,0.05000,"M2N1"
50,619.9000,0.05000,"M2N1"
51,659.4700,0.11000,"M2N1"
52,704.4300,0.40000,"M2N1"
53,751.0100,0.27500,"M2N1"
54,797.9100,0.26000,"M2N1"
55,845.2600,0.14000,"M2N1"
56,893.1700,0.06000,"M2N1"
57,941.7100,0.06500,"M2N1"
58,991.0200,0.07000,"M2N1"
59,1041.2000,0.07000,"M2N1"
60,1092.4000,0.04000,"M2N1"
61,1144.7000,0.03000,"M2N1"
62,1198.2000,0.02250,"M2N1"
63,1253.0000,0.05000,"M2N1"
64,1309.3000,0.05000,"M2N1"
65,1367.0000,0.05000,"M2N1"
66,1426.4000,0.05000,"M2N1"
67,1487.7000,0.05000,"M2N1"
68,1550.7000,0.05000,"M2N1"
69,1615.7000,0.05000,"M2N1"
70,1682.8000,0.05000,"M2N1"
71,1752.1000,0.05000,"M2N1"
72,1823.7000,0.00560,"M2N1"
73,1897.7000,0.00560,"M2N1"
74,1974.2000,0.00560,"M2N1"
75,2053.3000,0.00560,"M2N1"
76,2133.9000,0.00560,"M2N1"
77,2215.7000,0.00285,"M2N1"
78,2299.1000,0.00285,"M2N1"
79,2384.7000,0.00285,"M2N1"
80,2473.5000,0.00285,"M2N1"
81,2566.1000,0.00285,"M2N1"
82,2663.4000,0.00285,"M2N1"
83,2765.9000,0.00285,"M2N1"
84,2872.1000,0.00285,"M2N1"
85,2980.8000,0.00285,"M2N1"
86,3090.2000,0.00560,"M2N1"
87,3198.9000,0.00560,"M2N1"
88,3305.4000,0.05500,"M2N1"
89,3407.9000,0.05500,"M2N1"
90,3505.2000,0.05500,"M2N1"
91,3603.0000,0.05500,"M2N1"
92,3724.2000,0.05500,"M2N1"
93,3849.6000,0.05500,"M2N1"
94,3974.9000,0.05500,"M2N1"
95,4100.2000,0.05500,"M2N1"
41,374.5600,0.01000,"M2N4"
42,411.9300,0.01000,"M2N4"
43,449.1800,0.01000,"M2N4"
44,486.2000,0.01000,"M2N4"
45,523.1300,0.01000,"M2N4"
46,561.0000,0.01000,"M2N4"
47,600.1000,0.01000,"M2N4"
48,639.0700,0.01000,"M2N4"
49,684.8200,0.01000,"M2N4"
50,732.3100,0.01000,"M2N4"
51,775.8400,0.01000,"M2N4"
52,820.1700,0.01000,"M2N4"
53,866.6500,0.01000,"M2N4"
54,915.3200,0.01000,"M2N4"
55,966.1600,0.01000,"M2N4"
56,1019.1000,0.01000,"M2N4"
57,1074.3000,0.02200,"M2N4"
58,1131.6000,0.08000,"M2N4"
59,1191.0000,0.05500,"M2N4"
60,1252.3000,0.05200,"M2N4"
61,1315.8000,0.02800,"M2N4"
62,1381.2000,0.01200,"M2N4"
63,1448.5000,0.01300,"M2N4"
64,1517.9000,0.01400,"M2N4"
65,1589.2000,0.01400,"M2N4"
66,1662.4000,0.00800,"M2N4"
67,1737.5000,0.00600,"M2N4"
68,1814.4000,0.00450,"M2N4"
69,1893.1000,0.01000,"M2N4"
70,1973.7000,0.01000,"M2N4"
71,2056.0000,0.01000,"M2N4"
72,2140.1000,0.01000,"M2N4"
73,2225.9000,0.01000,"M2N4"
74,2314.4000,0.01000,"M2N4"
75,2408.2000,0.01000,"M2N4"
76,2502.1000,0.02901,"M2N4"
77,2593.7000,0.02901,"M2N4"
78,2694.6000,0.02901,"M2N4"
79,2797.4000,0.02901,"M2N4"
80,2902.7000,0.02901,"M2N4"
81,3012.1000,0.00863,"M2N4"
82,3124.5000,0.00863,"M2N4"
83,3233.7000,0.00863,"M2N4"
84,3345.9000,0.00863,"M2N4"
85,3462.8000,0.00863,"M2N4"
86,3584.5000,0.00863,"M2N4"
87,3710.9000,0.00674,"M2N4"
88,3842.0000,0.00674,"M2N4"
89,3977.7000,0.00674,"M2N4"
90,4117.6000,0.00674,"M2N4"
91,4260.5000,0.00674,"M2N4"
92,4401.1000,0.00674,"M2N4"
93,4543.1000,0.00674,"M2N4"
94,4689.1000,0.00674,"M2N4"
95,4835.8000,0.00674,"M2N4"
37,128.2000,0.00010,"M3M4"
38,135.6500,0.00010,"M3M4"
39,143.3300,0.00010,"M3M4"
40,150.9900,0.00010,"M3M4"
41,158.5200,0.00010,"M3M4"
42,165.9700,0.00010,"M3M4"
43,173.6200,0.00010,"M3M4"
44,181.4200,0.00010,"M3M4"
40,153.2500,0.00010,"M3M5"
41,158.1400,0.00010,"M3M5"
42,165.5300,0.00100,"M3M5"
43,173.5700,0.00010,"M3M5"
44,181.5200,0.00010,"M3M5"
45,189.2800,0.00010,"M3M5"
46,197.1100,0.00010,"M3M5"
47,204.9300,0.00010,"M3M5"
48,211.2100,0.00010,"M3M5"
49,219.4300,0.00010,"M3M5"
50,228.7500,0.00010,"M3M5"
51,237.5100,0.00010,"M3M5"
52,246.4800,0.00010,"M3M5"
35,155.3600,0.01000,"M3N1"
36,182.8200,0.01000,"M3N1"
37,208.3700,0.01000,"M3N1"
38,231.3100,0.01000,"M3N1"
39,255.6300,0.01000,"M3N1"
40,280.0100,0.01000,"M3N1"
41,304.6200,0.01000,"M3N1"
42,330.6100,0.01000,"M3N1"
43,358.7000,0.01000,"M3N1"
44,387.6500,0.01000,"M3N1"
45,416.0400,0.01000,"M3N1"
46,444.3700,0.01000,"M3N1"
47,476.8500,0.01000,"M3N1"
48,506.0400,0.01000,"M3N1"
49,539.6500,0.01000,"M3N1"
50,576.6500,0.01000,"M3N1"
51,613.7600,0.02200,"M3N1"
52,649.1100,0.08000,"M3N1"
53,685.1500,0.05500,"M3N1"
54,722.4700,0.05200,"M3N1"
55,761.1200,0.02800,"M3N1"
56,800.9600,0.01200,"M3N1"
57,841.9900,0.01300,"M3N1"
58,884.2300,0.01400,"M3N1"
59,927.5200,0.01400,"M3N1"
60,971.8600,0.00800,"M3N1"
61,1017.3000,0.00600,"M3N1"
62,1063.6000,0.00450,"M3N1"
63,1110.9000,0.01000,"M3N1"
64,1159.0000,0.01000,"M3N1"
65,1208.0000,0.01000,"M3N1"
66,1257.7000,0.01000,"M3N1"
67,1308.3000,0.01000,"M3N1"
68,1359.5000,0.01000,"M3N1"
69,1411.3000,0.01000,"M3N1"
70,1463.8000,0.01000,"M3N1"
71,1517.1000,0.02901,"M3N1"
72,1572.0000,0.02901,"M3N1"
73,1628.7000,0.02901,"M3N1"
74,1684.5000,0.02901,"M3N1"
75,1741.3000,0.02901,"M3N1"
76,1799.4000,0.02901,"M3N1"
77,1859.0000,0.02901,"M3N1"
78,1920.7000,0.02901,"M3N1"
79,1980.8000,0.02901,"M3N1"
80,2035.8000,0.02901,"M3N1"
81,2107.1000,0.02474,"M3N1"
82,2173.6000,0.02474,"M3N1"
83,2239.1000,0.02474,"M3N1"
84,2305.5000,0.02474,"M3N1"
85,2372.2000,0.02474,"M3N1"
86,2439.5000,0.02474,"M3N1"
87,2507.3000,0.01150,"M3N1"
88,2575.6000,0.01150,"M3N1"
89,2644.6000,0.01150,"M3N1"
90,2714.1000,0.01150,"M3N1"
91,2786.1000,0.01150,"M3N1"
92,2863.3000,0.01150,"M3N1"
93,2934.4000,0.01150,"M3N1"
94,3009.2000,0.01150,"M3N1"
95,3085.0000,0.01150,"M3N1"
68,1631.3000,0.00100,"M3N4"
69,1692.8000,0.00100,"M3N4"
70,1754.9000,0.00100,"M3N4"
71,1818.3000,0.00100,"M3N4"
72,1883.6000,0.00100,"M3N4"
73,1951.5000,0.00100,"M3N4"
74,2021.2000,0.00100,"M3N4"
75,2090.4000,0.00100,"M3N4"
76,2166.0000,0.00100,"M3N4"
77,2237.9000,0.00100,"M3N4"
78,2314.4000,0.01000,"M3N4"
79,2390.7000,0.01000,"M3N4"
80,2468.6000,0.01000,"M3N4"
81,2548.4000,0.01000,"M3N4"
82,2629.5000,0.05000,"M3N4"
83,2712.3000,0.05000,"M3N4"
84,2796.3000,0.05000,"M3N4"
85,2881.5000,0.05000,"M3N4"
86,2968.2000,0.05000,"M3N4"
87,3056.5000,0.05000,"M3N4"
88,3146.9000,0.05000,"M3N4"
89,3239.5000,0.05000,"M3N4"
90,3334.6000,0.05000,"M3N4"
91,3430.5000,0.05000,"M3N4"
92,3521.2000,0.05000,"M3N4"
93,3610.4000,0.05000,"M3N4"
94,3699.6000,0.05000,"M3N4"
95,3788.9000,0.05000,"M3N4"
73,2126.6000,0.00270,"M3O1"
74,2202.9000,0.00270,"M3O1"
75,2282.4000,0.00270,"M3O1"
76,2365.5000,0.00270,"M3O1"
77,2452.3000,0.00270,"M3O1"
78,2542.7000,0.00270,"M3O1"
79,2636.2000,0.00270,"M3O1"
80,2730.9000,0.00270,"M3O1"
81,2826.1000,0.00270,"M3O1"
82,2921.3000,0.00270,"M3O1"
83,3020.2000,0.00270,"M3O1"
84,3137.0000,0.00270,"M3O1"
85,3267.3000,0.00270,"M3O1"
86,3401.2000,0.00270,"M3O1"
87,3529.0000,0.00270,"M3O1"
88,3640.7000,0.00270,"M3O1"
89,3726.3000,0.00270,"M3O1"
90,3776.4000,0.00270,"M3O1"
91,3820.6000,0.00270,"M3O1"
92,3980.1000,0.00500,"M3O1"
93,4169.1000,0.00500,"M3O1"
94,4358.2000,0.00500,"M3O1"
95,4547.2000,0.00500,"M3O1"
73,2186.6000,0.00010,"M3O4"
74,2275.2000,0.00100,"M3O4"
75,2364.4000,0.00100,"M3O4"
76,2454.6000,0.00500,"M3O4"
77,2546.3000,0.00500,"M3O4"
78,2641.2000,0.00500,"M3O4"
79,2741.7000,0.00500,"M3O4"
80,2840.3000,0.00500,"M3O4"
81,2940.7000,0.00500,"M3O4"
82,3046.9000,0.01000,"M3O4"
83,3153.1000,0.01000,"M3O4"
84,3261.5000,0.01000,"M3O4"
85,3372.8000,0.01000,"M3O4"
86,3486.7000,0.01000,"M3O4"
87,3602.8000,0.01000,"M3O4"
88,3720.6000,0.01000,"M3O4"
89,3839.7000,0.01000,"M3O4"
90,3959.8000,0.01000,"M3O4"
91,4081.0000,0.01000,"M3O4"
92,4205.6000,0.01000,"M3O4"
93,4333.4000,0.01000,"M3O4"
94,4462.9000,0.01000,"M3O4"
95,4592.6000,0.01000,"M3O4"
73,2186.0000,0.01000,"M3O5"
74,2275.3000,0.01000,"M3O5"
75,2364.7000,0.01000,"M3O5"
76,2455.1000,0.01000,"M3O5"
77,2547.5000,0.01000,"M3O5"
78,2642.7000,0.01000,"M3O5"
79,2741.0000,0.01000,"M3O5"
80,2840.7000,0.01000,"M3O5"
81,2941.9000,0.01000,"M3O5"
82,3045.3000,0.01000,"M3O5"
83,3151.6000,0.01000,"M3O5"
84,3260.5000,0.01000,"M3O5"
85,3371.9000,0.01000,"M3O5"
86,3485.7000,0.01000,"M3O5"
87,3601.6000,0.01000,"M3O5"
88,3719.5000,0.01000,"M3O5"
89,3839.2000,0.01000,"M3O5"
90,3960.6000,0.01000,"M3O5"
91,4083.5000,0.01000,"M3O5"
92,4207.1000,0.01000,"M3O5"
93,4330.8000,0.01000,"M3O5"
94,4454.5000,0.01000,"M3O5"
95,4578.3000,0.01000,"M3O5"
73,1393.0000,0.00010,"M4N3"
74,1446.2000,0.00010,"M4N3"
75,1504.8000,0.00010,"M4N3"
76,1563.4000,0.00010,"M4N3"
77,1621.7000,0.00010,"M4N3"
78,1682.0000,0.00010,"M4N3"
79,1746.0000,0.00010,"M4N3"
80,1810.2000,0.00010,"M4N3"
81,1875.0000,0.00010,"M4N3"
82,1942.0000,0.00010,"M4N3"
83,2012.0000,0.00010,"M4N3"
84,2082.9000,0.00010,"M4N3"
85,2154.3000,0.00010,"M4N3"
86,2226.4000,0.00010,"M4N3"
87,2299.3000,0.00010,"M4N3"
88,2373.2000,0.00010,"M4N3"
89,2448.2000,0.00010,"M4N3"
90,2524.5000,0.00010,"M4N3"
91,2602.2000,0.00010,"M4N3"
92,2680.6000,0.00010,"M4N3"
93,2759.2000,0.00010,"M4N3"
94,2837.7000,0.00010,"M4N3"
95,2916.3000,0.00010,"M4N3"
40,177.1100,0.00010,"M4O2"
41,200.2900,0.00100,"M4O2"
42,226.2400,0.00500,"M4O2"
43,251.4900,0.00500,"M4O2"
44,276.7400,0.00010,"M4O2"
45,303.1300,0.00100,"M4O2"
46,331.5000,0.00100,"M4O2"
47,370.0900,0.00010,"M4O2"
48,407.8300,0.00100,"M4O2"
49,447.5500,0.00100,"M4O2"
50,490.0400,0.00100,"M4O2"
51,534.6000,0.00100,"M4O2"
52,580.9700,0.00100,"M4O2"
53,629.1300,0.00100,"M4O2"
54,678.5400,0.00100,"M4O2"
55,728.7500,0.00100,"M4O2"
56,779.2600,0.00100,"M4O2"
57,829.6800,0.00100,"M4O2"
58,880.0700,0.00100,"M4O2"
59,930.5900,0.00100,"M4O2"
60,981.4100,0.00100,"M4O2"
61,1032.7000,0.00100,"M4O2"
62,1084.7000,0.00100,"M4O2"
63,1137.5000,0.00100,"M4O2"
64,1191.3000,0.00100,"M4O2"
65,1246.2000,0.00100,"M4O2"
66,1302.5000,0.00100,"M4O2"
